sample_name,outcome,predictor,predictor_category,unweighted_n,public_unweighted_n,unweighted_yes,unweighted_no,weighted_total,weighted_pct_yes,public_weighted_pct_yes,disclosure_status
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1ED24,2,781,781,28,753,2428339.278374152,3.2338318159481076,3.23,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1ED24,3,322,322,10,312,1071743.923077419,2.7823124448305325,2.78,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1ED24,4,191,191,8,183,621297.097079005,3.450397761114602,3.45,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1ED24,5,74,74,5,69,238731.704570387,7.724654484970951,7.72,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1GH44,1,38,38,3,35,113939.986290261,9.186424371981573,9.19,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1GH44,2,90,90,5,85,279184.766045283,5.8011727894025045,5.80,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1GH44,3,375,375,14,361,1190063.86501132,3.7115401234236156,3.71,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1GH44,4,669,669,16,653,2119041.677100951,1.8298848376876315,1.83,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1GH44,5,580,580,20,560,1871968.024954345,3.1378284998745944,3.14,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1GH46,1,25,25,6,19,83232.481772079,25.46508788125804,25.47,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1GH46,2,84,84,1,83,257870.007167226,1.0853391811522426,1.09,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1GH46,3,334,334,13,321,1075541.517469665,3.6658724675420107,3.67,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1GH46,4,643,643,17,626,2084623.781585902,2.4498460832357405,2.45,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1GH46,5,664,664,21,643,2067701.932144602,2.6046222438339175,2.60,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1GI1Y,75,16,16,1,15,67588.026565889,5.680619110189727,5.68,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1GI1Y,76,243,243,10,233,881489.714960249,3.9044044088807137,3.90,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1GI1Y,77,659,659,26,633,2163292.339519074,3.622420328252128,3.62,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1GI1Y,78,557,557,15,542,1623678.235431736,2.344539498038771,2.34,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1GI1Y,79,270,270,6,264,814579.657758153,1.6769639344893492,1.68,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1GI1Y,80,8,<10,0,8,23932.644917982,0,suppressed,suppressed_small_category
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1GI20,10,498,498,12,486,1495165.47304269,2.075419882219351,2.08,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1GI20,11,617,617,17,600,1833708.142574238,2.4885727637662236,2.49,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1GI20,12,638,638,29,609,2245687.003536155,4.082659101482301,4.08,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1HS9,0,1542,1542,32,1510,4942300.081944852,1.9325809159631837,1.93,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1HS9,1,211,211,26,185,632260.537208231,11.519605489162549,11.52,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO1,1,56,56,1,55,187784.866080774,1.40009993240088,1.40,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO1,2,178,178,6,172,542370.532457149,2.8811265541441617,2.88,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO1,3,666,666,14,652,2037382.215904913,2.252024619009602,2.25,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO1,4,539,539,20,519,1758720.497168567,3.5021794238410746,3.50,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO1,5,279,279,15,264,914083.145939861,4.04253652131927,4.04,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO10,1,460,460,11,449,1465571.116498919,2.3353258908915766,2.34,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO10,2,381,381,4,377,1219582.535069882,0.7136815304666744,0.71,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO10,3,267,267,5,262,843476.5218479501,1.5627681320400981,1.56,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO10,4,415,415,26,389,1295980.185310208,6.312490896402258,6.31,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO10,5,196,196,8,188,622079.531985236,2.8014810395956915,2.80,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO11,1,84,84,1,83,296222.408017895,1.1438080236881727,1.14,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO11,2,157,157,3,154,485789.910578145,2.1094443241629603,2.11,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO11,3,226,226,7,219,712412.114733438,3.143381449879198,3.14,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO11,4,767,767,26,741,2425037.482684297,2.869993402931729,2.87,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO11,5,476,476,16,460,1495585.327309002,3.061332418318144,3.06,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO12,1,158,158,2,156,526849.31174744,1.2929134354195344,1.29,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO12,2,348,348,9,339,1101582.761762879,2.695138865714271,2.70,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO12,3,256,256,6,250,763112.883797643,1.8327558991231379,1.83,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO12,4,564,564,22,542,1784684.54029476,3.6559263189241724,3.66,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO12,5,388,388,15,373,1245660.899412333,3.180144114276097,3.18,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO13,1,532,532,15,517,1660245.884931143,2.824898600966034,2.82,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO13,2,675,675,15,660,2205400.636865949,2.0990675939156276,2.10,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO13,3,182,182,7,175,550522.811672047,3.38999108948197,3.39,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO13,4,221,221,10,211,683785.517623564,3.8751276102152508,3.88,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO13,5,108,108,7,101,338567.425744775,5.019414413173877,5.02,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO14,1,618,618,12,606,1988144.305925193,1.8801278321806318,1.88,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO14,2,589,589,19,570,1904073.653790576,2.7008562643929763,2.70,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO14,3,155,155,7,148,460169.1492901,3.774856861530094,3.77,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO14,4,208,208,11,197,626388.578401758,5.604116692420118,5.60,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO14,5,149,149,5,144,464767.455906627,3.026724421483621,3.03,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO2,1,40,40,0,40,113135.630466306,0,0.00,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO2,2,120,120,4,116,371100.819558974,3.677626817955371,3.68,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO2,3,486,486,12,474,1500014.091426155,2.341002544263479,2.34,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO2,4,722,722,27,695,2294099.314606356,3.5392111194037335,3.54,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO2,5,350,350,12,338,1160848.274043067,2.5180534221227218,2.52,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO3,1,98,98,2,96,281924.591196068,2.422600705975683,2.42,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO3,2,232,232,6,226,727417.952993498,2.8836034163119555,2.88,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO3,3,477,477,13,464,1470590.170611836,2.4520513494034484,2.45,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO3,4,652,652,21,631,2090984.790003332,3.0385445106654627,3.04,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO3,5,261,261,13,248,876791.137783447,3.6172800343741986,3.62,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO5,1,327,327,8,319,1059091.700232973,2.2957765708714795,2.30,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO5,2,650,650,17,633,2080345.261886773,2.471387618746877,2.47,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO5,3,574,574,18,556,1789025.857100081,2.775864106963597,2.78,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO5,4,122,122,9,113,371406.035099207,7.244280008961127,7.24,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO5,5,41,41,4,37,125071.086465182,8.306639725822007,8.31,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO9,1,460,460,7,453,1428365.8349288781,1.6362222705038807,1.64,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO9,2,410,410,10,400,1409163.094603987,2.2487556380145173,2.25,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO9,3,315,315,12,303,951736.004486416,3.5200214034100004,3.52,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO9,4,381,381,17,364,1174795.603372381,4.361207512616958,4.36,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1MO9,5,151,151,8,143,476909.067877609,3.2607874572418303,3.26,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PA3,1,157,157,1,156,456529.310680929,0.7210015419184129,0.72,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PA3,2,153,153,1,152,471056.415987356,0.8352890809024908,0.84,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PA3,3,246,246,8,238,744572.590365275,3.8495626131231218,3.85,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PA3,4,469,469,15,454,1515522.286327028,2.8079581027343066,2.81,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PA3,5,552,552,22,530,1799982.986921008,3.0858339289265495,3.09,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PA7,0,1146,1146,26,1120,3664267.682852344,2.122843467826297,2.12,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PA7,1,568,568,27,541,1761324.699369223,4.308086426370243,4.31,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PF12,1,584,584,23,561,1835896.109781859,3.470192540290524,3.47,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PF12,2,844,844,27,817,2650646.980910198,2.931996109804597,2.93,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PF12,3,236,236,4,232,779965.111644633,1.5081341468032754,1.51,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PF12,4,50,50,2,48,175729.43611606502,4.506365909852283,4.51,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PF12,5,12,12,0,12,26847.087662977,0,0.00,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PF17,1,225,225,9,216,669531.518820323,3.6226927786682954,3.62,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PF17,2,651,651,25,626,2034812.514185853,3.68714379921694,3.69,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PF17,3,517,517,14,503,1652523.25246716,2.154997131852564,2.15,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PF17,4,251,251,8,243,866787.144924636,3.025756871588622,3.03,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PF17,5,58,58,0,58,186439.970322047,0,0.00,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PF6,1,1018,1018,30,988,3248337.457757316,2.599521225190041,2.60,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PF6,2,657,657,26,631,2106503.898050959,3.6395235816741094,3.64,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PF6,3,40,40,1,39,104483.079261199,3.2546146375481326,3.25,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PF6,4,26,26,0,26,75262.256280148,0,0.00,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PF6,5,9,<10,0,9,21567.712690021,0,suppressed,suppressed_small_category
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PF9,1,409,409,17,392,1249301.075195064,4.042212709236329,4.04,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PF9,2,741,741,25,716,2370319.127464856,2.993090889182722,2.99,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PF9,3,402,402,7,395,1278694.922620034,1.4901307811000817,1.49,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PF9,4,135,135,5,130,471612.313329894,3.512416534124025,3.51,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PF9,5,27,27,1,26,78778.25148234,0.831808170264984,0.83,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PR2,1,59,59,1,58,182976.71861449,1.8517195501847228,1.85,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PR2,2,190,190,6,184,627958.606504603,3.3286476141471244,3.33,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PR2,3,677,677,26,651,2133954.520930736,3.643123174459554,3.64,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PR2,4,556,556,15,541,1734761.376905352,2.0931787939970463,2.09,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PR2,5,255,255,9,246,843043.184216288,3.1034537830894315,3.10,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PR2,6,15,15,0,15,48026.793628312,0,0.00,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PR3,1,7,<10,1,6,25095.546366128,10.22814858939066,suppressed,suppressed_small_category
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PR3,2,16,16,1,15,49189.929178821,5.349991811685866,5.35,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PR3,3,71,71,2,69,259682.155129612,2.430716972685512,2.43,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PR3,4,259,259,3,256,874030.065270331,1.316652516356709,1.32,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PR3,5,1399,1399,50,1349,4362723.504854889,3.2431554557569005,3.24,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PR5,1,71,71,4,67,241407.518434051,5.907907444363299,5.91,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PR5,2,229,229,5,224,763385.155974868,1.9873017297183926,1.99,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PR5,3,664,664,24,640,2115383.674736959,3.2572641031185485,3.26,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PR5,4,541,541,13,528,1703208.268639165,2.025140844338422,2.03,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PR5,5,246,246,11,235,743748.451960654,4.259444272026925,4.26,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PR5,6,1,<10,0,1,3588.131054084,0,suppressed,suppressed_small_category
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PR7,1,59,59,3,56,206524.692992851,6.2751422817554365,6.28,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PR7,2,203,203,4,199,659974.829283642,1.4046631454039569,1.40,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PR7,3,564,564,19,545,1828023.407671948,3.0680177841729637,3.07,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PR7,4,625,625,19,606,1963553.994083601,2.9739128597382885,2.97,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PR7,5,296,296,12,284,891537.682181193,3.118190115049793,3.12,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PR7,6,4,<10,0,4,14613.101399617,0,suppressed,suppressed_small_category
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PR8,1,28,28,2,26,94409.933724358,5.9021238468398165,5.90,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PR8,2,124,124,2,122,395612.038780005,1.5374354871756775,1.54,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PR8,3,476,476,17,459,1605976.565101278,3.3453843227769555,3.35,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PR8,4,703,703,16,687,2217363.480018559,2.07638345563645,2.08,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PR8,5,414,414,19,395,1229579.089025813,4.102725850878956,4.10,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1PR8,6,6,<10,1,5,21286.600962839,12.405280098579036,suppressed,suppressed_small_category
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1RP3,1,1136,1136,35,1101,3620818.922793742,2.9250958337252992,2.93,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1RP3,2,401,401,14,387,1263430.743979634,3.33384746969597,3.33,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1RP3,3,128,128,4,124,419150.937679102,2.2870322849488747,2.29,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1RP3,4,61,61,3,58,175605.51209082,3.7596606399624153,3.76,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1RP3,5,25,25,2,23,81572.71028125,5.0584341198755745,5.06,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1RP5,1,117,117,6,111,394227.83217727003,5.402639076390411,5.40,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1RP5,2,242,242,9,233,785365.588843418,2.99004053030338,2.99,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1RP5,3,741,741,23,718,2316156.055544131,2.8959442505402886,2.90,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1RP5,4,504,504,13,491,1640794.26099972,2.1330031198738433,2.13,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1RP5,5,143,143,6,137,421031.981297737,4.274473592468338,4.27,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1RP6,1,148,148,4,144,514229.052457987,2.2706668680023627,2.27,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1RP6,2,238,238,5,233,766197.841261102,1.8713555482033593,1.87,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1RP6,3,448,448,17,431,1418030.913351057,3.5718432358175813,3.57,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1RP6,4,588,588,21,567,1862405.079146648,3.3117398522686483,3.31,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1RP6,5,324,324,11,313,984772.654585326,3.0469266783626128,3.05,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1SE1,1,957,957,31,926,3063902.061256052,2.9155891831638603,2.92,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1SE1,2,350,350,12,338,1165298.236918329,2.8090555589846122,2.81,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1SE1,3,236,236,8,228,733709.892422255,3.354945615090954,3.35,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1SE1,4,80,80,3,77,251795.369031343,4.288069854170746,4.29,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1SE1,5,80,80,2,78,225425.800058914,1.3626801167613427,1.36,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1SE1,6,44,44,1,43,113964.329016555,3.86999896767902,3.87,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1SE2,1,1172,1172,39,1133,3779569.373622644,2.806175037093717,2.81,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1SE2,2,361,361,11,350,1111841.742838469,2.932994776856628,2.93,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1SE2,3,125,125,5,120,401615.97468067,4.803328261796974,4.80,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1SE2,4,27,27,1,26,73276.120541868,3.588039000445936,3.59,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1SE2,5,36,36,2,34,110677.84864800201,7.007875489727471,7.01,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1SE2,6,29,29,0,29,85238.611038402,0,0.00,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1SE3,1,975,975,35,940,3076760.7736344202,3.065945746800608,3.07,reported
strict_grade_10_12_age_15_19,a_H1CO16A_yesno,num_H1SE3,2,317,317,9,308,1004608.916576382,2.9841706606089664,2.98,review_small_outcome_cell
